"","metric","value","network","clustering"
"147","number.of.species.LL",1836,"Texas",950
"148","number.of.species.LL",1768,"Beth_cr",952
"149","number.of.species.LL",813,"hernani_dryforestdry",952
"150","number.of.species.LL",850,"hernani_dryforestwet",952
"151","number.of.species.LL",429,"hernani_rainforestdry",952
"152","number.of.species.LL",2293,"Jamaica",952
"153","number.of.species.LL",2241,"SAFE",952
"154","number.of.species.LL",1890,"Texas",952
"155","number.of.species.LL",1777,"Beth_cr",954
"156","number.of.species.LL",814,"hernani_dryforestdry",954
"157","number.of.species.LL",852,"hernani_dryforestwet",954
"158","number.of.species.LL",427,"hernani_rainforestdry",954
"159","number.of.species.LL",2322,"Jamaica",954
"160","number.of.species.LL",2241,"SAFE",954
"161","number.of.species.LL",1896,"Texas",954
"162","number.of.species.LL",2213,"Beth_cr",956
"163","number.of.species.LL",949,"hernani_dryforestdry",956
"164","number.of.species.LL",1031,"hernani_dryforestwet",956
"165","number.of.species.LL",487,"hernani_rainforestdry",956
"166","number.of.species.LL",2833,"Jamaica",956
"167","number.of.species.LL",2629,"SAFE",956
"168","number.of.species.LL",2272,"Texas",956
"169","number.of.species.LL",2213,"Beth_cr",958
"170","number.of.species.LL",955,"hernani_dryforestdry",958
"171","number.of.species.LL",1027,"hernani_dryforestwet",958
"172","number.of.species.LL",488,"hernani_rainforestdry",958
"173","number.of.species.LL",2838,"Jamaica",958
"174","number.of.species.LL",2645,"SAFE",958
"175","number.of.species.LL",2312,"Texas",958
"176","number.of.species.LL",2223,"Beth_cr",960
"177","number.of.species.LL",956,"hernani_dryforestdry",960
"178","number.of.species.LL",1020,"hernani_dryforestwet",960
"179","number.of.species.LL",488,"hernani_rainforestdry",960
"180","number.of.species.LL",2841,"Jamaica",960
"181","number.of.species.LL",2648,"SAFE",960
"182","number.of.species.LL",2307,"Texas",960
"183","number.of.species.LL",2677,"Beth_cr",962
"184","number.of.species.LL",1120,"hernani_dryforestdry",962
"185","number.of.species.LL",1207,"hernani_dryforestwet",962
"186","number.of.species.LL",546,"hernani_rainforestdry",962
"187","number.of.species.LL",3459,"Jamaica",962
"188","number.of.species.LL",3189,"SAFE",962
"189","number.of.species.LL",2809,"Texas",962
"190","number.of.species.LL",2818,"Beth_cr",964
"191","number.of.species.LL",1132,"hernani_dryforestdry",964
"192","number.of.species.LL",1223,"hernani_dryforestwet",964
"193","number.of.species.LL",563,"hernani_rainforestdry",964
"194","number.of.species.LL",3489,"Jamaica",964
"195","number.of.species.LL",3234,"SAFE",964
"196","number.of.species.LL",2908,"Texas",964
"197","number.of.species.LL",2828,"Beth_cr",966
"198","number.of.species.LL",1131,"hernani_dryforestdry",966
"199","number.of.species.LL",1220,"hernani_dryforestwet",966
"200","number.of.species.LL",563,"hernani_rainforestdry",966
"201","number.of.species.LL",3510,"Jamaica",966
"202","number.of.species.LL",3262,"SAFE",966
"203","number.of.species.LL",2930,"Texas",966
"204","number.of.species.LL",2999,"Beth_cr",968
"205","number.of.species.LL",1211,"hernani_dryforestdry",968
"206","number.of.species.LL",1305,"hernani_dryforestwet",968
"207","number.of.species.LL",601,"hernani_rainforestdry",968
"208","number.of.species.LL",3881,"Jamaica",968
"209","number.of.species.LL",3565,"SAFE",968
"210","number.of.species.LL",3137,"Texas",968
"211","number.of.species.LL",3702,"Beth_cr",970
"212","number.of.species.LL",1413,"hernani_dryforestdry",970
"213","number.of.species.LL",1537,"hernani_dryforestwet",970
"214","number.of.species.LL",667,"hernani_rainforestdry",970
"215","number.of.species.LL",4459,"Jamaica",970
"216","number.of.species.LL",4021,"SAFE",970
"217","number.of.species.LL",3762,"Texas",970
"218","number.of.species.LL",3643,"Beth_cr",972
"219","number.of.species.LL",1409,"hernani_dryforestdry",972
"220","number.of.species.LL",1528,"hernani_dryforestwet",972
"221","number.of.species.LL",665,"hernani_rainforestdry",972
"222","number.of.species.LL",4453,"Jamaica",972
"223","number.of.species.LL",4000,"SAFE",972
"224","number.of.species.LL",3754,"Texas",972
"225","number.of.species.LL",3649,"Beth_cr",974
"226","number.of.species.LL",1411,"hernani_dryforestdry",974
"227","number.of.species.LL",1531,"hernani_dryforestwet",974
"228","number.of.species.LL",667,"hernani_rainforestdry",974
"229","number.of.species.LL",4482,"Jamaica",974
"230","number.of.species.LL",4027,"SAFE",974
"231","number.of.species.LL",3775,"Texas",974
"232","number.of.species.LL",4960,"Beth_cr",976
"233","number.of.species.LL",1823,"hernani_dryforestdry",976
"234","number.of.species.LL",2005,"hernani_dryforestwet",976
"235","number.of.species.LL",814,"hernani_rainforestdry",976
"236","number.of.species.LL",6046,"Jamaica",976
"237","number.of.species.LL",5354,"SAFE",976
"238","number.of.species.LL",5222,"Texas",976
"239","number.of.species.LL",5242,"Beth_cr",978
"240","number.of.species.LL",1822,"hernani_dryforestdry",978
"241","number.of.species.LL",2042,"hernani_dryforestwet",978
"242","number.of.species.LL",833,"hernani_rainforestdry",978
"243","number.of.species.LL",6240,"Jamaica",978
"244","number.of.species.LL",5364,"SAFE",978
"245","number.of.species.LL",5408,"Texas",978
"246","number.of.species.LL",5246,"Beth_cr",980
"247","number.of.species.LL",1823,"hernani_dryforestdry",980
"248","number.of.species.LL",2043,"hernani_dryforestwet",980
"249","number.of.species.LL",834,"hernani_rainforestdry",980
"250","number.of.species.LL",6271,"Jamaica",980
"251","number.of.species.LL",5359,"SAFE",980
"252","number.of.species.LL",5416,"Texas",980
